"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"9CXX5SHZ","book","1893","Camp, W.","An Historical Sketch of the First Hillsboro Baptist Church","","978-0-665-06962-8","","","https://openlibrary.org/books/OL23351120M","Baptist","1893","2022-01-19 18:32:36","2022-01-19 18:32:36","","","7","","","","","","CIHM/ICMH microfiche series ; no. 06962","","","","N.p.","St. John, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q8P2628N","book","1939","Clarke, Flora","Sisters : Canada and India","","","","","","Baptist, Missions","1939","2022-01-19 18:32:36","2022-01-19 18:32:36","","","682","","","","","Sisters","","","","","Maritime Press","Moncton, NB","English","","","UNBF","","","","","","/home/cvillami/Zotero/storage/NGZ54EJQ/search.html; /home/cvillami/Zotero/storage/ZD78TEB6/Sisters-Canada-and-India-Clarke-Flora.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EKDNEJH6","journalArticle","2014","Clarke, George E.","AAR Centennial Roundtable: CANTICLES: Hymns of the African Baptists of Nova Scotia","Journal of the American Academy of Religion","","00027189","","https://doi-org.proxy.hil.unb.ca/10.1093/jaarel/lfu032","African United Baptist Association, Music","2014-09","2022-01-19 18:32:36","2022-01-19 18:32:36","","591-605","","3","82","","Journal of the American Academy of Religion","","","","","","","","","","","UNBF","","","","","","","","BAPTISTS -- Canada; BAPTISTS -- History; CANADIAN literature -- Black authors; CLARKE, George Elliott, 1960-; GOSPEL OF X, THE (Poem); NOVA Scotia -- Church history; NOVA Scotia -- History -- 1763-; RELIGIOUS literature -- History & criticism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48JYQRVN","book","1996","Cliff, William; McCormick, Roland K.; Lower Queensbury United Baptist Church","The Autobiography of William Cliff","","","","","","Autobiography, Baptist, William Cliff","1996","2022-01-19 18:32:36","2022-01-19 18:32:36","","","12","","","","","","Occasional paper (Baptist Historical Society of the Atlantic Provinces)","","","","N.p","","English","","","Acadia","","","","","","","","","New Brunswick; Biography; Prince William United Baptist Church; Cliff, William, 1811-ca.1909; History; Country life; York County","","","","McCormick, Roland K.; Lower Queensbury United Baptist Church","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24J7AFGY","thesis","1943","Colpitts, Robert A.","History of the Maritime B.Y.P.U. Through Fifty Years","","","","","","Baptist, Education [could not locate title]","1943","2022-01-19 18:32:36","2022-01-19 18:32:36","","","58","","","","","","","","","","Acadia University","Wolfville, NS","","","B. Div.","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7J77XB4J","thesis","1997","Coops, P. Lorraine","Living by Faith: Maritime Baptist Single Women Missionaries in India, 1880-1930","","","","","https://login.proxy.hil.unb.ca/login?url=https://search-proquest-com.proxy.hil.unb.ca/docview/89325180?accountid=14611","Baptist, Women, Missions","1997","2022-01-19 18:32:36","2022-01-19 18:32:36","","","397","","","","","","","","","","Queen's University","Kingston, ON","","","Ph.D.","Queen's","","","","","<p>Accession Number: 45753652; Coops, P. Lorraine; Source Info: 1997, Vol. 58 Issue 6, p2349; Note: Dissertation Publication Information: Queen's U., Kingston [Canada] 1997. 397 pp.; Historical Period: 1880 to 1930; Subject Term: SINGLE women; Subject Term: CHRISTIAN missions; Subject Term: MISSIONARIES; Subject Term: BAPTISTS; Subject: CANADA; Subject: MARITIME Provinces; Subject: INDIA; Number of Pages: 1p; Document Type: Dissertation</p>; <p>Accession Number: 45753652; Coops, P. Lorraine; Source Info: 1997, Vol. 58 Issue 6, p2349; Note: Dissertation Publication Information: Queen's U., Kingston [Canada] 1997. 397 pp.; Historical Period: 1880 to 1930; Subject Term: SINGLE women; Subject Term: CHRISTIAN missions; Subject Term: MISSIONARIES; Subject Term: BAPTISTS; Subject: CANADA; Subject: MARITIME Provinces; Subject: INDIA; Number of Pages: 1p; Document Type: Dissertation</p>","","","BAPTISTS; CANADA; MARITIME Provinces; CHRISTIAN missions; INDIA; MISSIONARIES; SINGLE women","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V7H3NL9N","bookSection","2000","Coops, P. Lorraine","That Small Still Voice: The Allinite Legacy and Maritime Baptist Women","Revivals, Baptists & George Rawlyk: A Memorial Volume","","","","","Baptist, Henry Alline, Women, New Light","2000","2022-01-19 18:32:36","2022-01-19 18:32:36","","113-131","","","","","","","","","","","Acadia Divinity College","Wolfville, NS","","","","UNBF, MtA","","","","","","","","","","Goodwin, Daniel C.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V344UW53","thesis","1940","Corey, Ellis G.","The Rural Church Problem in the Maritime Baptist Convention","","","","","","Baptist","1940","2022-01-19 18:32:36","2022-01-19 18:32:36","","","","","","","","","","","","","Acadia Divinity College","Wolfville, NS","","","B. Div.","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DACVS3GJ","thesis","1970","Allaby, Robert F.","Factors in the Growth of the Baptist Convention in the Maritime Provinces 1905-1965","","","","","","Baptist","1970","2022-01-19 18:32:36","2022-01-19 18:32:36","","","88","","","","","","","","","","Acadia Divinity College","Wolfville, NS","","","M. Div.","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A8WD8WHH","book","1781","Alline, Henry","Two Mites on Some of the Most Important and Much Disputed Points of Divinity: Cast into the Treasury for the Welfare of the Poor and Needy, and Committed to the Perusal of the Unprejudiced and Impartial Reader","","","","","https://catalog.hathitrust.org/Record/100313019","New Light, Poverty","1781","2022-01-19 18:32:36","2022-01-19 18:32:36","","","342","","","","","","","","","","A. Henry","Halifax, NS","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B5S3METS","bookSection","1980","Deweese, Charles W.","Church Covenants and Church Discipline Among Baptist in the Maritime Provinces, 1778-1878","Repent and Believe: The Baptist Experience in Maritime Canada","978-0-88999-124-8","","","","","1980","2022-01-19 18:32:36","2022-01-19 18:32:36","","27-45","","","","","","","Baptist heritage in Atlantic Canada ;vol. 2","","","","Lancelot Press","Hantsport, NS","","","","UNBF","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=reh&AN=ATLA0001122671&site=ehost-live&scope=site&scope=cite","","Conference proceedings; Baptists -- Discipline; Covenants (Church polity)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2K9IGPXD","journalArticle","1980","Deweese, Charles W.","Prominent Church Covenants of Maritime Baptists, 1778-1878","Baptist History and Heritage","","00055719","","","Baptist Describes and reprints examples of several model covenants used by Baptists of the Maritime Provinces in the first century after the founding of the first Baptist church in Nova Scotia.","1980","2022-01-19 18:32:36","2022-01-19 18:32:36","","24-32","","2","15","","Baptist History & Heritage","","","","","","","","","","","Legislative Library, Fredericton","","","","","<p>Accession Number: 45999110; Deweese, Charles W.; Source Info: Spring1980, Vol. 15 Issue 2, p24; Historical Period: 1778 to 1878; Subject Term: COVENANTS (Law); Subject Term: BAPTISTS; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 9p; Document Type: Article</p>; <p>Accession Number: 45999110; Deweese, Charles W.; Source Info: Spring1980, Vol. 15 Issue 2, p24; Historical Period: 1778 to 1878; Subject Term: COVENANTS (Law); Subject Term: BAPTISTS; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 9p; Document Type: Article</p>","","","BAPTISTS; CANADA; MARITIME Provinces; COVENANTS (Law)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8F36YLK3","book","1985","Dickinson, Clifford G.","A Chronicle of ""The Church on the Hill"": the Meductic Baptist Church","","","","","","Baptist","1985","2022-01-19 18:32:36","2022-01-19 18:32:36","","","17","","","","","A chronicle of ""The Church on the Hill""","","","","","[The Author]","Meductic, NB","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZU7TIGEH","book","1979","Dimock, Joseph; Levy, George E.","The Diary and Related Writings of the Reverend Joseph Dimock (1768-1846)","","978-0-88999-104-0","","","","Baptist, Clergy","1979","2022-01-19 18:32:36","2022-01-19 18:32:36","","","207","","","","","","Baptist heritage in Atlantic Canada ; 1","","","","Lancelot Press for Acadia Divinity College and Baptist Historical Committee of the United Baptist Convention of the Atlantic Provinces","Hantsport, NS","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LTXHL8KT","book","1975","Allaby, Henry E.","How to Live a Successful Christian Life","","","","","","United Baptist Convention, Home Mission Board","1975","2022-01-19 18:32:36","2022-01-19 18:32:36","","","15","","","","","","","","","","Board of Evangelism, Atlantic Baptist Convention","Saint John, NB","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JYMB3ARY","book","1977","Allaby, J. Kenneth","Highfield Street United Baptist Church, Moncton, New Brunswick: The First One Hundred Years, 1877-1977","","","","","","Baptist, Church history","1977","2022-01-19 18:32:36","2022-01-19 18:32:36","","","40","","","","","","","","","","A. Stiles Printing","Moncton, NB","","","","KL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTETADGZ","book","1782","Alline, Henry","Sermon Preached to, and at the Request, of a Religious Society of Young Men United and Engaged for the Maintaining and Enjoying of Religious Worship in Liverpool, on the 19th November, 1782","","","","","https://catalog.hathitrust.org/Record/100313037","New Light, Men","1782","2022-01-19 18:32:36","2022-01-19 18:32:36","","","36","","","","","","","","","","A. Henry","Halifax, NS","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4HU6SD73","book","1953","Amos, C. S.","Newcastle (N.B.) United Baptist Church 100th Anniversary","","","","","","United Baptist, Church history","1953","2022-01-19 18:32:36","2022-01-19 18:32:36","","","12","","","","","A brief history... 1953-1963","","","","","N.p.","","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C684JS2C","document","1973","Anderson, Curtis","History of the Waterside Baptist Church (formerly Called Roshea)","","","","","","Baptist, Albert County, Church history","1973","2022-01-19 18:32:36","2022-01-19 18:32:36","","","","","","","","","","","","","","","","","","Acadia","","","","","","","","","New Brunswick; Church history; Albert (County); Albert (N.B. : County); History; Baptists; Waterside (N.B.) United Baptist Church","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HGUZRVVE","book","1994","Brown, Bernice; Carlisle, Joyce; MacKay, Doris; Howland, Bessie","History of Mactaquac United Baptist Church, 1844-1994","","","","","","Baptist, Church history","1994","2022-01-19 18:32:36","2022-01-19 18:32:36","","","77","","","","","","","","","","United Baptist Church","Mactaquac, NB","English","","","UNBF","","","","","","","","","New Brunswick; Biography; Baptists; History; Mactaquac (N.B.) United Baptist Church; Mactaquac (N.B.) United Baptist Church; Mactaquac, N.B","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3YAFPKW9","book","1836","Casewell, J. D.; Holman, James","A Letter Addressed to the Baptist Church, in the City of Saint John, New-Brunswick by Their Pastor, J. D. Casewell, December 23d, 1835","","978-0-665-89282-0","","","https://catalog.hathitrust.org/Record/100311938","Baptist, Clergy, Disputes","1836","2022-01-19 18:32:36","2022-01-19 18:32:36","","","","","","","","","CIHM/ICMH microfiche series; no. 89282","","","","N.p.","Saint John, NB","eng","","","UNBF (mic)","","","","","","","","","New Brunswick; Saint John; Clergy; Baptist Church (Saint John, N.B.); Holman, James; Holman, James; Baptists","","","","Holman, James","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6PBJS33K","book","1806","Alline, Henry","The Life and Journal of the Rev. Henry Alline","","","","","https://catalog.hathitrust.org/Record/100263005","Congregational, New Light, Clergy, Biography","1806","2022-01-19 18:32:36","2022-01-19 18:32:36","","","180","","","","","","","","","","Gilbert & Dean","Boston","","","","NBM, Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"53BHEI2S","book","1852","Bill, Ingraham E.","A Funeral Sermon: Preached by the Rev. I. E. Bill of Saint John, in the Baptist Chapel, Portland, N.B., on the Death of the Rev. E. D. Very, Late Pastor of the Church Worshipping in That Place, and Published by Special Request","","","","","https://catalog.hathitrust.org/Record/100290471","Baptist, Sermons","1852","2022-01-19 18:32:36","2022-01-19 18:32:36","","","23","","","","","A funeral sermon","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 67183","","","","Henry Chubb","Saint John, NB","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U6L5QVSM","book","1910","Black, Millard; Stevens, Eda","Historical Sketch of Fairville Baptist Church, St. John County, N. B.","","978-0-665-72666-8","","","","Baptist, Church history","1910","2022-01-19 18:32:36","2022-01-19 18:32:36","","","","","","","","","CIHM Microfiche series; no. 72666","","","","N.p.","[Fairville, NB]","eng","","","UNBF (mic)","","","","","","","","","New Brunswick; Fairville; First Baptist Church (Fairville, N.B.); Baptists","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5ZD9FJX8","book","1913","Bynon, Robert M.","Revised Supplementary Bible Study, Compiled for Beginners, Primary, Junior, Intermediate and Advanced Departments in Baptist Sunday Schools","","","","","https://archive.org/details/cihm_65278","Baptist, Education","1913","2022-01-19 18:32:36","2022-01-19 18:32:36","","","56","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 65278","","","","Moncton Transcript","Lewisville, NB","","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z4AC9NFD","book","1865","Chaplin, Jeremiah","Duncan Dunbar, the Record of an Earnest Ministry: A Sketch of the Life of the Late Pastor of the Mcdougal St. Baptist Church, New York","","978-0-665-48652-4","","","https://archive.org/details/cihm_48652","Baptist, St. George NB,","1865","2022-01-19 18:32:36","2022-01-19 18:32:36","","","312","","","","","Duncan Dunbar, the Record of an Earnest Ministry","CIHM/ICMH microfiche series ; no. 48587","","","","Graves & Young","New York, NY","","","","NBM, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49QKKVY2","book","1868","Connolly, Cornelius","What Is Man? Or, Thoughts on the Origin, Nature and Destiny of Man","","","","","https://catalog.hathitrust.org/Record/100250268","Baptist, Theology","1868","2022-01-19 18:32:36","2022-01-19 18:32:36","","","53","","","","","","","","","","Barnes & Co.","Saint John, NB","","","","UBC, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4A2NZWBF","book","1851","Cramp, John M.","The Inaugural Address, Delivered by the President, June 20, 1851, and His Introductory Lecture to the Theological Course, Delivered Sept. 23, 1851: With an Appendix Containing a History of the College, the Acts of Incorporation, Etc. Etc.","","","","","https://babel.hathitrust.org/cgi/pt?id=aeu.ark:/13960/t14n0186r&view=1up&seq=1","Baptist","1851","2022-01-19 18:32:36","2022-01-19 18:32:36","","","52","","","","","The inaugural address, delivered by the president, June 20, 1851, and his introductory lecture to the theological course, delivered Sept. 23, 1851","CIHM/ICMH microfiche series ; no. 44674","","","","James Bowes and Son","Halifax, NS","","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A9CYHPEM","book","1882","Creed, Herbert C.","A Baptist Academy for New Brunswick Is Its Establishment a Duty and a Necessity at the Present Time?: Addressed to the Baptists of New Brunswick","","978-0-665-54660-0","","","https://archive.org/details/cihm_54660","Baptist, Education","1882","2022-01-19 18:32:36","2022-01-19 18:32:36","","","20","","","","","A Baptist academy for New Brunswick is its establishment a duty and a necessity at the present time?","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no. 54660","","","","Herald Office","Fredericton, NB","English","","","UNBF (mic)","","","","","","","","","Nouveau-Brunswick; New Brunswick Baptist Education Society; New Brunswick Baptist Education Society; Private schools; New Brunswick; Church schools; New Brunswick; Écoles privés; Nouveau-Brunswick; Écoles confessionnelles","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4CB43CJQ","thesis","1948","Eldridge, Earl W.","Henry Alline, the Apostle of Nova Scotia","","","","","","Baptist, New Light","1948","2022-01-19 18:32:36","2022-01-19 18:32:36","","","75","","","","","","","","","","Andover Newton Theological School","Newton, MA","","","B. Div.","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42EWM7SL","book","1881","Acadia University","Memorials of Acadia College and Horton Academy for the Half-Century 1828-1878","","","","","https://archive.org/details/memorialsofacadi00montuoft","Baptist","1881","2022-01-19 18:32:36","2022-01-19 18:32:36","","","260","","","","","","","","","","Dawson Brothers","Montreal","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TG9TW8J5","book","1947","Estabrooks, Horace G.","As a Tale That Is Told","","","","","","Autobiography, Dutch immigration, Silas Rand, Perth Andover, Tobique, Baptist","1947","2022-01-19 18:32:36","2022-01-19 18:32:36","","","68","","","","","","","","","","Tribune Press","Sackville, NB","","","","UNBF, PANB, Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VLEYNUFW","book","1953","Estabrooks, R. Ernest.","The History of the United Baptist Church at Middle Sackville, 1863 [i.e. 1763]-1953: Read on the 190th Anniversary of the United Baptist Church, May 3, 1953","","","","","","Baptist","1953","2022-01-19 18:32:36","2022-01-19 18:32:36","","","","","","","","The history of the United Baptist Church at Middle Sackville, 1863 [i.e. 1763]-1953","","","","","[Tribune Press],","[Sackville, NB]","","","","MtA, Acadia","","","","","","/home/cvillami/Zotero/storage/QY6ZKX9A/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L5U8DJSM","book","1984","Farrell, Lew D.","The Dedication of Our Church, November 14th -18th, 1984: Central Norton United Baptist Church","","","","","","Baptist [could not locate]","1984","2022-01-19 18:32:36","2022-01-19 18:32:36","","","7","","","","","The dedication of our church, November 14th -18th, 1984","","","","","Lew D. Farrell","Bloomfield, NB","","","","UNBF?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IBCQSJW8","book","2014","Fawcett, Bruce; Ryder, Gilda O.; Wilson, Robert S.; Crandall University","Faith & Education: A History of Crandall University","","978-0-9939444-0-6","","","","Baptist, Education","2014","2022-01-19 18:32:36","2022-01-19 18:32:36","","","287","","","","","Faith & Education","","","","","Crandall University","Moncton, NB","English","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RZ9M79JC","book","2003","Fawcett, Bruce; Nylen, Rob","Effective Youth Ministry: Enrich and Strengthen Your Church's Ministry to Teenagers","","978-0-9688758-2-7","","","","Baptist","2003","2022-01-19 18:32:36","2022-01-19 18:32:36","","","220","","","","","","","","","","Convention of Atlantic Baptist Churches","Saint John, NB","","","","Legislative Library, Fredericton, Acadia","","","","","","","","","Baptists; Church work with youth","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HAL2BH6R","book","1963","Fenwick, Helen M.","Through the Years a Beacon Light, Harbour Lights, so Send I You: Give Ye Them to Eat: [Three Plays Presented at Middle Sackville United Baptist Church]","","","","","","drama, women's convention, Baptist [could not locate]","1963","2022-01-19 18:32:36","2022-01-19 18:32:36","","","18","","","","","","","","","","N.p.","","","","","Acadia?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QHQPVLEV","document","1985","Ferguson, Harry W.","World War I and II Veterans: First United Baptist Church (Campbellton, N.B.)","","","","","","[could not locate]","1985","2022-01-19 18:32:36","2022-01-19 18:32:36","","","","","","","","","","","","","N.p.","","","","","Acadia?","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7DTVHCMC","book","1955","Levy, Isaac J.","In the Shepherd's Care, and Other Sermons","","","","","","Baptist, Sermons","1955","2022-01-19 18:32:36","2022-01-19 18:32:36","","","39","","","","","","","","","","First Moncton United Baptist Church Men's Brotherhood","Moncton, NB","","","","Acadia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4GX7X3Z4","book","1979","Levy, Isaac J.","Come, Let Us Worship: A Guide for Public Worship","","","","","","Baptist","1979","2022-01-19 18:32:36","2022-01-19 18:32:36","","","107","","","","","","","","","","Print n' Press Limited","St. Stephen, NB","","","","Acadia, NSLegLib","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
