"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"LL4ZEBIQ","book","1863","Micmac Missionary Society; Library of Congress Bible Collection","The Ten Commandments, the Lord's Prayer, Etc.: In the Maliseet Language","","","","","https://archive.org/details/cihm_93549","Indigenous people, Texts, Wolastoqey","1863","2022-01-19 18:33:23","2022-01-19 18:33:23","","","22","","","","","","","","","","Micmac Missionary Society","Halifax, NS","Wolastoqey","","","NBM, UNBF (mic)","","","","","","","","","","","","Rand, Silas T.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CN3CYMEU","journalArticle","1982","Allard, Claude","Les Pères Capucins et les Micmacs de Restigouche","Magazine Gaspésie","","","","","Indigenous people, Missions, Capuchins, Mi'kmaq","1982-03","2022-01-19 18:33:23","2022-01-19 18:33:23","","26-34","","","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"26B74A7R","book","1888","Rand, Silas T.; Pilling, James Constantine; Nova Scotia Printing Company; Edward E. Ayer North and Middle American Indian Linguistics Collection (Newberry Library)","Tălekesuhsŭtadŭks? = How are you to be saved?","","","","","https://www.canadiana.ca/view/oocihm.04887","Indigenous people, Texts, Mi'kmaq","1888","2022-01-19 18:33:23","2022-01-19 18:33:23","","","4","","","","","","CIHM/ICMH microfiche series ; no. 04887","","","","[Nova Scotia Printing Company]","[Halifax, NS]","Mi'kmaq","","","Newberry Library, UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KH7NASK5","book","1995","Reid, Jennifer","Myth, Symbol and Colonial Encounter: British and Mi'kmaq in Acadia, 1700-1867","","978-0-7766-0416-9","","","https://www.jstor.org/stable/j.ctt1cn6rz3","Indigenous people, Mi'kmaq, Acadia","1995","2022-01-19 18:33:23","2022-01-19 18:33:23","","","133","","","","","","Religions and beliefs series ; no. 4","","","","University of Ottawa Press","Ottawa, ON","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AWDWB8YH","bookSection","1995","Reid, Jennifer","The Shrouding of Ambiguity","Myth, Symbol, and Colonial Encounter","","","","www.jstor.org/stable/j.ctt1cn6rz3.6","Anglican, Baptist, Colonialism, Mi'kmaq, Indigenous people","1995","2022-01-19 18:33:23","2022-01-19 18:33:23","2019-12-02 15:13:06","53-72","","","","","","","British and Mi'kmaq in Acadia, 1700-1867","","","","University of Ottawa Press","","","","","","","","","DOI: 10.2307/j.ctt1cn6rz3.6","","/home/cvillami/Zotero/storage/VLDVN46B/REID - 1995 - THE SHROUDING OF AMBIGUITY.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V4JLREAV","journalArticle","1980","Miller, Virginia P.","Silas T. Rand, Nineteenth Century Anthropologist among the Micmac","Anthropologica","","0003-5459","10.2307/25605050","https://login.proxy.hil.unb.ca/login?url=https://www.jstor.org/stable/25605050","Mi'kmaq, Baptist, Clergy, Anthropology","1980","2022-01-19 18:33:23","2022-01-19 18:33:23","","235-249","","2","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K6PNUZS8","thesis","2008","King, Sarah J.","Contested Place: Religion and Values in the Dispute, Burnt Church /Esgenoôpetitj, New Brunswick","","","","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/304356352?accountid=14611","Indigenous people, Rights, Religion","2008","2022-01-19 18:33:23","2022-01-19 18:33:23","","","297","","","","","","","","","","University of Toronto (Canada)","Toronto","English","","Ph.D.","UofT, LAC","","","","","","/home/cvillami/Zotero/storage/G6D9BNYE/King - 2008 - Contested place  Religion and values in the dispu.pdf","","","Philosophy; religion and theology; Social sciences; New Brunswick; Burnt Church; Environmental conflict; Esgenoopetitj; Mi'kmaq; Religion; Values","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZFTEV7LG","journalArticle","1990","Gallant, Christel","L'Influence des religions catholique et protestante sur la traduction des textes sacrés à l’intention des Micmacs dans les provinces maritimes: du livre de prières de l’Abbé Maillard (1719-1762) à la traduction des évangiles par Silas Tertius Rand (1810- 1889)","TTR: traduction, terminologie, rédaction. Etudes sur le texte et ses transformations","","","","https://id-erudit-org.proxy.hil.unb.ca/iderudit/037071ar","Indigenous people, Texts, Catholic, Baptist","1990","2022-01-19 18:33:23","2022-01-19 18:33:23","","97-109","","2","3","","","","","","","","","","","","","UdeM, Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J2RS49PQ","book","1863","British and Foreign Bible Society","H̳e Gospel akordiij̳ tu Se̳nt Lw̳k in Mikmak","","","","","","Indigenous people, Texts Luke, Mi'kmaq","1863","2022-01-19 18:33:23","2022-01-19 18:33:23","","","140","","","","","","","","","","Britic and Foren Beibel Soseieti, bei Eizak Pitman","Bath, UK","Mi'kmaq","","","American Bible Society","","","","","","","","","","","","Rand, Silas T.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EQGWGUFM","book","1921","","[Journal] The Micmac Messenger. Setaneoei. Migmaoi Solnaltjitj. A Monthly Newspaper for the Indians","","","","","","Indigenous, Newspaper, Mi'kmaq known as Henri-Louis-Joseph Buisson","1921-01-01","2022-01-19 18:33:23","2022-01-19 18:33:23","","","","","","","","","","","","","","Ristigouche, QC","[Mi'kmaq]","","","NBM","","","","","","","","","","Pacifique de Valigny","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3QVCC37Q","book","1874","Rand, Silas T.","[Romans to Revelation].","","","","","","Indigenous people, Texts, Bible, Mi'kmaq","1874","2022-01-19 18:33:23","2022-01-19 18:33:23","","","432","","","","","","","","","","N.p.","[Halifax, NS]","Mi'kmaq","","","AST Atlantic School Theol.","","WorldCat Discovery Service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9J2W4CB5","book","1874","Rand, Silas T.","Selected Books of the New Testament","","","","","","Indigenous people, Texts, Bible, Mi'kmaq","1874","2022-01-19 18:33:23","2022-01-19 18:33:23","","","600","","","","","","","","","","[British and Foreign Bible Society]","[Halifax, NS]","Mi'kmaq","","","UBC","","WorldCat Discovery Service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SXMVI5NL","book","1874","Rand, Silas T.; British and Foreign Bible Society","Gospel According to Mark, The","","","","","https://archive.org/details/cihm_00121/page/n1","Indigenous people, Texts, Mark, Mi'kmaq","1874","2022-01-19 18:33:23","2022-01-19 18:33:23","","","78","","","","","","CIHM/ICMH microfiche series ;no. 00121.","","","","[British and Foreign Bible Society]","[Halifax, NS]","Mi'kmaq","","","","","WorldCat Discovery Service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8CA9ETXQ","book","1874","","St. Mark's Gospel ; St. Luke's Gospel ; Romans ; Revelation","","","","","","Indigenous people, Texts, Mi'kmaq","1874","2022-01-19 18:33:23","2022-01-19 18:33:23","","","","","","8","","","","","","","","[Halifax, NS]","Mi'kmaq","","","","","","","","","","","","","","","Rand, Silas Tertius.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68FS576H","journalArticle","1890","Bryant, Hubbard W.","Rev. Eugene Vetromile, a Brief Sketch of His Life and Philologic Labors","Maine Historical Society Collections and Proceedings","","","","","Indigenous people","1890","2022-01-19 18:33:23","2022-01-19 18:33:23","","309-312","","2","1","","","","","","","","","","","","","American Philosophical Society Library","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AV7K8R2N","book","1917","Buisson, Henri-Louis-Joseph","Agantieoimgeoel: Offices du Dimanche; extrait du Paroissien micmac","","","","","https://archive.org/details/cihm_74580","Catholic, Indigenous people, Prayer books, Translations, Mi'kmaq ; known as Pacifique de Valigny","1917","2022-01-19 18:33:23","2022-01-19 18:33:23","","","348","","","","","","CIHM/ICMH Microfiche series = CIHM/ICMH collection de microfiches ; no 74580","","","","N.p.","Ste-Anne de Ristigouche, QC","Mi'kmaq","","","NBM, MemU, UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"55XVE8AI","book","1874","Rand, Silas T.","Gospels According to Mark and Luke: And the Epistle of Paul to the Romans and the Other Epistles of the New Testament and the Book of Revelation, The","","","","","","Indigenous people, Texts, Mi'kmaq","1874","2022-01-19 18:33:23","2022-01-19 18:33:23","","","432","","","","","[The gospels according to Mark and Luke","","","","","Nova Scotia Printing Co.","Halifax","Mi'kmaq","","","Dartmouth Library","","WorldCat Discovery Service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RELR63WZ","book","1845","Unknown","Hymn ; ""Now I lay me down to sleep.""","","","","","","Indigenous people, Music, Mi'kmaq","1845","2022-01-19 18:33:23","2022-01-19 18:33:23","","","","","","","","","","","","","N.p.","[Halifax, NS]","Mi'kmaq","","","UAlberta","","WorldCat Discovery Service","","","","","","","","","","Rand, Silas Tertius","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GI57AMFV","journalArticle","2003","Zezima, Katie","One Man's Goal: For a Tribe to Pray in Its Own Language","New York Times","","","","https://www.nytimes.com/2003/11/15/us/religion-journal-one-man-s-goal-for-a-tribe-to-pray-in-its-own-language.html","Indigenous people, Passamaquody, Language, Prayer","2003-11-15","2022-01-19 18:33:23","2022-01-19 18:33:23","","A11-A11","","52668","153","","","","","","","","","","","","","","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=aph&AN=11677307&site=ehost-live&scope=site&scope=cite","","PASSAMAQUODDY (North American people); PASSAMAQUODDY language; PRAYER; SOCKBASIN, Allen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VUM2PA7V","journalArticle","1985","Erikson, Vincent O.","Passamaquoddies and Protestants: Deacon Sockabason and the Reverend Kellogg of the Society for Propagating the Gospel","Man in the Northeast","","","","","Indigenous people, Anglican, SPG, Missions","1985","2022-01-19 18:33:23","2022-01-19 18:33:23","","87-107","","29","","","","","","","","","","","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5UAUEQ6P","book","2015","Truth and Reconciliation Commission of Canada","Canada's Residential Schools: The History, Part 1, Origins to 1939: The Final Report of the Truth and Reconciliation Commission of Canada, Volume I","","978-0-7735-4649-3","","","http://www.trc.ca/assets/pdf/Volume_1_History_Part_1_English_Web.pdf","Between 1867 and 2000, the Canadian government sent over 150,000 Aboriginal children to residential schools across the country. Government officials and missionaries agreed that in order to “civilize and Christianize"" Aboriginal children, it was necessary to separate them from their parents and their home communities. For children, life in these schools was lonely and alien. Discipline was harsh, and daily life was highly regimented. Aboriginal languages and cultures were denigrated and suppressed. Education and technical training too often gave way to the drudgery of doing the chores necessary to make the schools self-sustaining. Child neglect was institutionalized, and the lack of supervision created situations where students were prey to sexual and physical abusers. Legal action by the schools’ former students led to the creation of the Truth and Reconciliation Commission of Canada in 2008. The product of over six years of research, the Commission’s final report outlines the history and legacy of the schools, and charts a pathway towards reconciliation. Canada’s Residential Schools: The History, Part 1, Origins to Indigenous people, Residential schools, 1939 places Canada’s residential school system in the historical context of  European campaigns to colonize and convert Indigenous people throughout the world. In post-Confederation Canada, the government adopted what amounted to a policy of cultural genocide: suppressing spiritual practices, disrupting traditional economies, and imposing new forms of government. Residential schooling quickly became a central element in this policy. The destructive intent of the schools was compounded by chronic underfunding and ongoing conflict between the federal government and the church missionary societies that had been given responsibility for their day-to-day operation. A failure of leadership and resources meant that the schools failed to control the tuberculosis crisis that gripped the schools for much of this period. Alarmed by high death rates, Aboriginal parents often refused to send their children to the schools, leading the government adopt ever more coercive attendance regulations. While parents became subject to ever more punitive regulations, the government did little to regulate discipline, diet, fire safety, or sanitation at the schools. By the period’s end the government was presiding over a nation-wide series of firetraps that had no clear educational goals and were economically dependent on the unpaid labour of underfed and often sickly children.","2015","2022-01-19 18:33:23","2022-01-19 18:33:23","","","962","","","","","","","","","","McGill-Queen's U.P.","Montreal, QC","","","","UNBF, MtA, Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I2DEYF38","book","2015","Truth and Reconciliation Commission of Canada","Canada's Residential Schools: The History, Part 2, 1939 to 2000: The Final Report of the Truth and Reconciliation Commission of Canada, Volume I","","978-0-7735-4651-6","","","http://www.trc.ca/assets/pdf/Volume_1_History_Part_2_English_Web.pdf","Indigenous people, Residential schools Between 1867 and 2000, the Canadian government sent over 150,000 Aboriginal children to residential schools across the country. Government officials and missionaries agreed that in order to “civilize and Christianize"" Aboriginal children, it was necessary to separate them from their parents and their home communities. For children, life in these schools was lonely and alien. Discipline was harsh, and daily life was highly regimented. Aboriginal languages and cultures were denigrated and suppressed. Education and technical training too often gave way to the drudgery of doing the chores necessary to make the schools self-sustaining. Child neglect was institutionalized, and the lack of supervision created situations where students were prey to sexual and physical abusers. Legal action by the schools’ former students led to the creation of the Truth and Reconciliation Commission of Canada in 2008. The product of over six years of research, the Commission’s final report outlines the history and legacy of the schools, and charts a pathway towards reconciliation. Canada’s Residential Schools: The History, Part 2, 1939 to 2000 carries the story of the residential school system from the end of the Great Depression to the closing of the last remaining schools in the late 1990s. It demonstrates that the underfunding and unsafe living conditions that characterized the early history of the schools continued into an era of unprecedented growth and prosperity for most Canadians. A miserly funding formula meant that into the late 1950s school meals fell short of the Canada Food Rules. Overcrowding, poor sanitation, and a failure to adhere to fire safety rules were common problems throughout this period. While government officials had come to view the schools as costly and inefficient, the churches were reluctant to countenance their closure. It was not until the late 1960s that the federal government finally wrested control of the system away from the churches. Government plans to turn First Nations education over to the provinces met with opposition from Aboriginal organizations that were seeking “Indian Control of Indian Education."" Following parent-led occupation of a school in Alberta, many of the remaining schools came under Aboriginal administration. The closing of the schools coincided with a growing number of convictions of former staff members on charges of sexually abusing students. These trials revealed the degree to which sexual abuse at the schools had been covered up in the past. Former students, who came to refer to themselves as Survivors, established regional and national organizations and provided much of the leadership for the campaign that led to the federal government issuing in 2008 an apology to the former students and their families.","2015","2022-01-19 18:33:23","2022-01-19 18:33:23","","","813","","","","","","","","","","McGill-Queen's U.P.","Montreal, QC","","","","UNBF, MtA, Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LNUNTBZE","book","1988","","Wolastoqi olomeskakon sit annuwey imiyewikuwam wolastoqiylk neqotkuk = The Mass in Maliseet, St. Ann's Church, the St. John people at Tobique","","","","","","Indigenous people, Wolastoqiyik, Liturgy, Catholic","1988","2022-01-19 18:33:23","2022-01-19 18:33:23","","","","","","","","","","","","","Tobique Indian Reservation","Maliseet, NB","English, Wolastoqey","","","Legislative Library, Fredericton","","","","","Includes musical notations Library has : 1988, limited revised edition (2 copies), 2nd limited revised edition (2 copies) 1988 and 2nd Limited Revised Editions inscribed by author","","","","Lord's Supper; Catholic Church; Liturgy; Tobique Indian Reserve (N. B.)","Thibodeau, Norman","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F667DP9C","book","1910","","Souvenir d'un IIIe centenaire en pays Micmac 1610-1910 = Souvenir of the Micmac tercentenary celebration, 1610-1910","","","","","","Mi'kmaq, Indigenous people, Catholic, Missions","1910","2022-01-19 18:33:23","2022-01-19 18:33:23","","","88","","","","","","","","","","Frères-Mineurs-Capuchins","Rimouski, QC; Ste-Anne-de-Ristigouche, QC","","","","Legislative Library, Fredericton","","","","","Texte en français, micmac et anglais","","","","New Brunswick; Canada; Nouveau-Brunswick; Missions; Indians of North America; Amérique du Nord Missions Canada; Catholic Church Missions; Église catholique Missions; Indiens; Micmac (Indiens); Micmac Indians","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VR2YPAX","book","1899","Clark, Jeremiah S.; Murray, Robert; Rand, Silas T.","Rand and the Micmacs","","","","","https://archive.org/details/cihm_00663/page/n1","Baptist, Missions, Indigenous people, Mi'kmaq","1899","2022-01-19 18:33:23","2022-01-19 18:33:23","","","81","","","","","","","","","","Examiner Office","Charlottetown, PEI","English","","","UNBF","","","","","","","","","","","","","Murray, Robert; Rand, Silas T.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L4JILQAB","thesis","1977","Dandurand, Gilles","Analyse d'un Rite de sepulture des Micmacs dans les Relations des Jesuites de l'an 1611","","","","","","Jesuits, Catholic, Indigenous people, Mi'kmaq","1977","2022-01-19 18:33:23","2022-01-19 18:33:23","","","84","","","","","","","","","","Université du Québec à Montréal","Montreal","French","","M.A.","UQ à M","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
