"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"BJ8BXD43","thesis","1984","See, Scott W.","Nativism and Social Violence in Mid-Nineteenth Century New Brunswick, Canada","","","","","","Catholic, Protestant, Orange Order, Irish","1984","2022-01-19 18:32:56","2022-01-19 18:32:56","","","277","","","","","","","","","","University of Maine","","","","Ph.D.","UNBF (mic), UNBSJ (mic), Dalhousie","","","","","<p>Accession Number: 46900017; See, Scott William; Source Info: 1985, Vol. 46 Issue 4, p1065; Note: Dissertation Publication Information: U. of Maine 1984. 277 pp.; Historical Period: 1840 to 1849; Subject Term: VIOLENCE; Subject Term: RELIGION; Subject Term: NATIVISM; Subject Term: IRISH Canadians; Subject Term: EMIGRATION & immigration; Subject: CANADA; Subject: NEW Brunswick; Number of Pages: 2p; Document Type: Dissertation</p>; <p>Accession Number: 46900017; See, Scott William; Source Info: 1985, Vol. 46 Issue 4, p1065; Note: Dissertation Publication Information: U. of Maine 1984. 277 pp.; Historical Period: 1840 to 1849; Subject Term: VIOLENCE; Subject Term: RELIGION; Subject Term: NATIVISM; Subject Term: IRISH Canadians; Subject Term: EMIGRATION & immigration; Subject: CANADA; Subject: NEW Brunswick; Number of Pages: 2p; Document Type: Dissertation</p>","","","CANADA; NEW Brunswick; EMIGRATION & immigration; RELIGION; IRISH Canadians; NATIVISM; VIOLENCE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NFZIC5MH","bookSection","1994","Rawlyk, George A.","""A Total Revolution in Religious and Civil Government"": The Maritimes, New England, and the Evolving Evangelical Ethos, 1776-1812","Evangelicalism: Comparative Studies of Popular Protestantism in North America, the British Isles, and Beyond, 1700-1990","978-0-19-508362-0 978-0-19-508363-7","","","","Evangelicalism, Protestant","1994","2022-01-19 18:34:12","2022-01-19 18:34:12","","","","","","","","","Religion in America series (Oxford University Press)","","","","Oxford U.P.","Oxford, UK","","","","UNBF","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=reh&AN=ATLA0001042544&site=ehost-live&scope=site&scope=cite","","Protestantism; Conference proceedings; Evangelicalism -- History; Conference proceedings -- Church history","Noll, Mark A.; Bebbington, David","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DHZBIUUB","journalArticle","1967","Moir, John S.","American Influences on Canadian Protestant Churches Before Confederation","Church History","","00096407","","https://login.proxy.hil.unb.ca/login?url=https://www.jstor.org/stable/3163071","America, Canada, Loyalty, Religion","1967-12","2022-01-19 18:34:12","2022-01-19 18:34:12","","440-455","","4","36","","","","","","","","","","","","","AST Atlantic School Theology","","","","","<p>Accession Number: 45778085; Moir, John S.; Source Info: Dec1967, Vol. 36 Issue 4, p440; Historical Period: 1758 to 1867; Subject Term: PROTESTANTS; Subject Term: PRESBYTERIANS; Subject Term: METHODISTS; Subject Term: CONGREGATIONAL churches; Subject Term: BAPTISTS; Subject Term: ANGLICAN Communion; Subject: CANADA; Number of Pages: 16p; Document Type: Article</p>; <p>Accession Number: 45778085; Moir, John S.; Source Info: Dec1967, Vol. 36 Issue 4, p440; Historical Period: 1758 to 1867; Subject Term: PROTESTANTS; Subject Term: PRESBYTERIANS; Subject Term: METHODISTS; Subject Term: CONGREGATIONAL churches; Subject Term: BAPTISTS; Subject Term: ANGLICAN Communion; Subject: CANADA; Number of Pages: 16p; Document Type: Article</p>","","","BAPTISTS; CANADA; ANGLICAN Communion; PRESBYTERIANS; PROTESTANTS; CONGREGATIONAL churches; METHODISTS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNG8N7IJ","book","1874","Latane, James Allen; Johns, John","Letter of the Rev. James A. Latane ... to Bishop Johns, Resigning the Ministry of the Protestant Episcopal Church","","","","","https://archive.org/details/cihm_12803","Protestant, Clergy","1874","2022-01-19 18:34:12","2022-01-19 18:34:12","","","21","","","","","","","","","","H. T. Stevens Printer","Moncton, NB","","","","Legislative Library, Fredericton, NBM","","","","","","","","","Parties and movements; Protestant Episcopal Church; United States of America","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2SI8QNHD","journalArticle","2001","Bell, David G.","Allowed Irregularities: Women Preachers in the Early 19th Century Maritimes","Acadiensis","","00445851","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=ahl&AN=45852758&site=ehost-live&scope=site","Protestant, Women, Clergy","2001-03","2022-01-19 18:34:12","2022-01-19 18:34:12","","3-39","","2","30","","Acadiensis","","","","","","","","","","","UNBF, UNBSJ","","","","","<p>Accession Number: 45852758; Bell, D. G.; Source Info: Mar2001, Vol. 30 Issue 2, p3; Note: Based on material from the Provincial Archives of New Brunswick, the Atlantic Baptist Archives at Acadia University, Wolfville, Nova Scotia, periodicals, and secondary sources; illus., 93 notes.; Historical Period: 1800 to 1899; Subject Term: WOMEN; Subject Term: GENDER role; Subject Term: PREACHING; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 37p; Document Type: Article</p>; <p>Accession Number: 45852758; Bell, D. G.; Source Info: Mar2001, Vol. 30 Issue 2, p3; Note: Based on material from the Provincial Archives of New Brunswick, the Atlantic Baptist Archives at Acadia University, Wolfville, Nova Scotia, periodicals, and secondary sources; illus., 93 notes.; Historical Period: 1800 to 1899; Subject Term: WOMEN; Subject Term: GENDER role; Subject Term: PREACHING; Subject: CANADA; Subject: MARITIME Provinces; Number of Pages: 37p; Document Type: Article</p>","","","CANADA; MARITIME Provinces; WOMEN; GENDER role; PREACHING","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P759V7QE","thesis","1993","Williams, Robert J. M.","Narratives of Protestant Mission in Canada: The Writings of Benjamin Kohlmeister, Joshua Marsden, and Joseph Abbott, 1814-1846","","","","","","The critical study of colonial literature in Canada has focussed largely on the writings of explorers, soldiers, scientific travellers, tourists, land speculators, emigrant settlers, and even artists. Comparatively little study, however, has been devoted to another Canadian traveller and writer of the period: the missionary. This thesis surveys the literary history of the Protestant missionary in Canada and examines in detail three individual texts representative of the genre of missionary writing in an attempt to describe and assess its discursive characteristics and to establish the place of the Protestant missionary writer on the Canadian literary continuum. Chapter One establishes the importance of missionary and missionary-inspired literature to the development of the Canadian literary and cultural imagination. Chapter Two introduces the reader to the history of Protestant missionary literature in Canada by exploring the three missionary societies which did the most to produce and promote it: the Society for the Propagation of the Gospel in Foreign Parts, the Methodist Missionary Society, and the United Brethren Society for the Furtherance of the Gospel among the Heathen. Chapters Three, Four and Five offer readings of individual missionary texts: Benjamin Kohlmeister's and George Kmoch's Journal of a Voyage from Okkak, on the Coast of Labrador, to Ungava Bay (1814), Joshua Marsden's Narrative of a Mission to Nova Scotia, New Brunswick, and the Somers Islands (1816), and Joseph Abbott's Philip Musgrave; or, the Memoirs of a Church of England Missionary in the North American colonies. (1846). The discussion of each of these texts is devoted to an introduction, biographical sketch of the author, literary and publication details, critical analysis, and conclusion. Critical readings focus on narrative strategies and methods by which the author's experience of the Canadian landscape, and its inhabitants and their manners and customs is communicated to the reader.","1993","2022-01-19 18:34:12","2022-01-19 18:34:12","","","","","","","","","","","","","University of Edinburgh (United Kingdom)","Scotland","English","","Ph.D.","British Library","","","","","","","","","Philosophy; religion and theology; (UMI)AAIU057850","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NJ2NWGYA","journalArticle","1846","","[Journal] The Loyalist and conservative","","","","","","Continues: Loyalist and conservative advocate. Continued by: Loyalist and Protestant vindicator.","1846","2022-01-19 18:34:12","2022-01-19 18:34:12","","","","","","","","","","","","","","","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3T8FCSR3","journalArticle","1852","","[Journal] The Loyalist","Fredericton, N.B.","","","","","Continues: Loyalist and Protestant vindicator.","1852","2022-01-19 18:34:12","2022-01-19 18:34:12","","","","","","","","","","","","","","","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"VIMA8P4P","book","1870","","[Journal] The Protestant review: a literary and religious magazine, April, 1879","","","","","","","1870","2022-01-19 18:34:12","2022-01-19 18:34:12","","","385","","","","","","","","","","N.p.","Saint John, NB","","","","Legislative Library, Fredericton","","","","","","","","","Catholic Church; Doctrinal and controversial works Protestant authors","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6G87CJUM","book","1868","","[journal] The Monthly Rose: A Literary and Religious Magazine for Christian Families. November, 1868","","","","","","Protestant","1868","2022-01-19 18:34:12","2022-01-19 18:34:12","","","129","","","","","","","","","","N.p.","St. John, NB","","","","Legislative Library, Fredericton","","","","","Photocopy. Original in vault","","","","Protestant churches; Periodicals","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ACBY88SW","book","1859","","[journal] the Protestant: A Journal for the Times, Owing to the Renewed Energy and Increasing Influence of the Papacy","","","","","","Protestant","1859","2022-01-19 18:34:12","2022-01-19 18:34:12","","","","","","","","","","","","","G.W. Day","Saint John, NB","","","","Legislative Library, Fredericton","","","","","V.1, no. 2, June 1859; v.1, no. 6, Oct. 1859; v.1, no. 9, Jan. 1860; v.1, no. 12, April 1860, all bound together","","","","New Brunswick; Saint John County Saint John; Protestants","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CK8GKAQU","book","1961","Bell, Winthrop P.","The Foreign Protestants and the Settlement of Nova Scotia: The History of a Piece of Arrested British Colonial Policy in the Eighteenth Century","","","","","","Protestant, Emigration and Immigration","1961","2022-01-19 18:34:12","2022-01-19 18:34:12","","","673","","","","","The Foreign Protestants and the Settlement of Nova Scotia","","","","","University of Toronto Press","Toronto ON","","","","Legislative Library, Fredericton","","","","","","","","","Nova Scotia; History; Emigration and immigration; Lunenburg County, N.S","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZRATVQFF","book","1964","Elgee, William H.","The Social Teachings of the Canadian Churches; Protestant: The Early Period, Before 1850","","","","","","Protestant","1964","2022-01-19 18:34:12","2022-01-19 18:34:12","","","236","","","","","The social teachings of the Canadian churches; Protestant","","","","","Ryerson Press","Toronto, ON","","","","UNBF, Legislative Library, Fredericton","","","","","Thesis (D.Th.) - United Theological College, Montreal","","","","Canada; Church and social problems","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U34H5JAF","book","1859","Ferrie, William","The Papacy: Its Present Chronological Position, and Consequent Policy and Prospects: An Introductory Lecture, Delivered Before the Protestant Alliance, at Chalmer's Church, Halifax, on Monday Evening, November 20th, 1858","","","","","","Catholic, Protestant, Controversial works, Doctrine","1859","2022-01-19 18:34:12","2022-01-19 18:34:12","","","19","","","","","The papacy","Protestant Alliance lectures","","","","G.W. Day","St. John, NB","","","","Legislative Library, Fredericton","","","","","","","","","History; Catholic Church; Doctrinal and controversial works Protestant authors; Papacy","","","","","","","","","","","","","","","","","","","","2nd edition","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YV8384TI","journalArticle","1848","","[Journal] The Loyalist and Protestant vindicator","Saint John, N.B.: Thomas Hill","","","","","Continued by Loyalist (Fredericton, N.B.) Continues Loyalist and Conservative","1848","2022-01-19 18:34:12","2022-01-19 18:34:12","","","","","","","","","","","","","","","English","","","UNBF (mic)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XZPAPC2J","book","1985","Corey, Judson M.","The Story of Knowlesville : the Community and its People","","978-0-9692176-0-2","","","","Holiness movement","1985","2022-01-19 18:34:12","2022-01-19 18:34:12","","","242","","","","","The story of Knowlesville","","","","","J. M. Corey","Saint John, NB","","","","UNBF","","","","","","/home/cvillami/Zotero/storage/T6Y9T9D8/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QRVQKLA6","book","1894","Loyal Orange Association of British America","Reports of the Special and Fifty-First Annual Sessions of the Right Worshipful Provincial Grand Orange Lodge of New Brunswick: Held Respectively in the Orange Halls, St. John and Fairville, N.B., on Friday, Oct. 13th, 1893, and Tuesday, Wednesday and Thursday, Feb. 20th, 21st and 22d, 1894: With Appendices","","978-0-665-25572-4","","","https://www.canadiana.ca/view/oocihm.25572","","1894","2022-01-19 18:34:12","2022-01-19 18:34:12","","","80","","","","","","CIHM/ICMH microfiche series ; no. 25572","","","","G. E. Day","St. John, NB","","","","Acadia","","","","","","/home/cvillami/Zotero/storage/78P5YK28/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9HW5YXQX","thesis","1996","Beaman, Lori G.","Feminist Practice, Evangelical Worldview: The Response of Conservative Protestant Women to Wife Abuse","","","","","https://login.proxy.hil.unb.ca/login?url=https://search-proquest-com.proxy.hil.unb.ca/docview/304368530?accountid=14611","Women, Evangelical Protestant, Violence against women, Feminism, Identity","1996","2022-01-19 18:34:12","2022-01-19 18:34:12","","","285","","","","","Feminist Practice, Evangelical Worldview","","","","","University of New Brunswick","Fredericton, NB","English","","Ph.D.","UNBF","Thesis 5738","","","","","/home/cvillami/Zotero/storage/RTILG663/Beaman-Hall - 1996 - Feminist practice, evangelical worldview The resp.pdf","","","Philosophy; religion and theology; Social sciences; domestic violence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"LMZ8VW4A","book","2001","van Die, Marguerite","Religion and Public Life in Canada: Historical and Comparative Perspectives","","978-1-4426-7919-1","","","http://www.deslibris.ca/ID/418149","Evangelicals, Politics, Education","2001","2022-01-19 18:34:12","2022-01-19 18:34:12","","","385","","","","","","","","","","University of Toronto Press","Toronto, ON","English","","","UNBF, UNBSJ, MtA, Acadia, Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I6WZBW4Z","journalArticle","1938","Barker, H. W.","The Maugerville Church and the American Revolution","Church History","","00096407","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=ahl&AN=46935393&site=ehost-live&scope=site","Congregational","1938-12","2022-01-19 18:34:12","2022-01-19 18:34:12","","371-380","","4","7","","Church History","","","","","","","","","","","","","","","","<p>Accession Number: 46935393; Barker, H. W.; Source Info: Dec1938, Vol. 7 Issue 4, p371; Historical Period: 1760 to 1779; Subject Term: AMERICAN Revolutionary War, 1775-1783; Subject Term: CONGREGATIONAL churches; Subject Term: NEW Englanders; Subject: CANADA; Number of Pages: 10p; Document Type: Article</p>; <p>Accession Number: 46935393; Barker, H. W.; Source Info: Dec1938, Vol. 7 Issue 4, p371; Historical Period: 1760 to 1779; Subject Term: AMERICAN Revolutionary War, 1775-1783; Subject Term: CONGREGATIONAL churches; Subject Term: NEW Englanders; Subject: CANADA; Number of Pages: 10p; Document Type: Article</p>","","","CANADA; AMERICAN Revolutionary War, 1775-1783; CONGREGATIONAL churches; New Brunswick (Maugerville); NEW Englanders","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9YGNN4TJ","journalArticle","1991","See, Scott W.","""Mickeys and Demons"" vs. ""Bigots and Boobies"": The Woodstock Riot of 1847","Acadiensis","","0044-5851","","https://journals-lib-unb-ca.proxy.hil.unb.ca/index.php/Acadiensis/article/view/11902","Protestant, Catholic, Orange Order, Irish","1991","2022-01-19 18:34:12","2022-01-19 18:34:12","","110-131","","1","21","","","","","","","","","","","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HW798Y7E","book","1993","See, Scott W.","Riots in New Brunswick: Orange Nativism and Social Violence in the 1840s","","978-0-8020-7770-7","","","","Anti-Catholic, Protestant During the mid to late 1840s, dramatic riots shook the communities of Woodstock, Fredericton, and Saint John. Irish-Catholic immigrants fought Protestant Orangemen, with fists, club, and firearms. This book is the first serious historical treatment of the bloody riots and the tangled events that led to them.","1993","2022-01-19 18:34:12","2022-01-19 18:34:12","","","266","","","","","","","","","","University of Toronto Press","Toronto, ON","","","","UNBF, Legislative Library, Fredericton, MtA, Acadia, Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FMDQWBEQ","journalArticle","2018","Cline, Tyler","“Orangeism, A Great Protestant Crusade”: The Nativist Legacy of the Orange Order in the Northeastern Borderlands","American Review of Canadian Studies","","0272-2011","","https://www.academia.edu/38868677/_Orangeism_A_Great_Protestant_Crusade_The_Nativist_Legacy_of_the_Orange_Order_in_the_Northeastern_Borderlands","The Orange Order was central to Canadian nativism throughout the nineteenth and twentieth centuries. Formed in 1795 by Protestants who feared the specter of Catholic influence and political involve- ment in Irish society, the Order protected British","2018","2022-01-19 18:34:12","2022-01-19 18:34:12","2020-10-06 15:15:14","125-137","","2","48","","","“Orangeism, A Great Protestant Crusade”","","","","","","","en","","","","","www.academia.edu","","","","/home/cvillami/Zotero/storage/XBSQ5VIP/_Orangeism_A_Great_Protestant_Crusade_The_Nativist_Legacy_of_the_Orange_Order_in_the_Northeaste.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
