"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"KDZUW5ND","journalArticle","2006","Brym, Robert J.","How High School Drama Helped Me to Become a Sociologist: An Essay in the Sociology of Autobiography","Canadian Journal of Sociology","","03186431","10.2307/20058699","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=ahl&AN=21042491&site=ehost-live&scope=site","Jewish, Youth, Saint John","2006","2022-01-19 18:33:30","2022-01-19 18:33:30","","245-257","","2","31","","Canadian Journal of Sociology","How High School Drama Helped Me to Become a Sociologist","","","","","","","","","","UNBF","","","","","","","","","CANADA; AUTOBIOGRAPHY; SAINT John (N.B.); NARRATIVES; Brym, Robert J.; IDENTITY (Philosophical concept); JEWS -- Canada; PERFORMING arts; ROLE playing; SECONDARY education; SOCIAL classes; SOCIOLOGY; WEST Side Story (Theatrical production)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HNFG2FWV","journalArticle","2016","Biggs-Craft, Katherine","Documentation of the Holocaust in the Maritimes","Canadian Jewish Studies / Études juives canadiennes","","1916-0925","10.25071/1916-0925.39968","https://cjs.journals.yorku.ca/index.php/cjs/article/view/39968","Jewish, Holocaust, Archives","2016","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","24","","","","","","","","","","en","","","McGill","","","","","","/home/cvillami/Zotero/storage/799JQ3GQ/39968.html","","","Canada; ACJS; Canadian Jewish Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"25HA5LD3","journalArticle","2018","Biggs-Craft, Katherine","The End of the “Golden Years”: Jewish Life in Saint John in the 1960s","Canadian Jewish Studies / Études juives canadiennes","","1916-0925","10.25071/1916-0925.40079","https://cjs.journals.yorku.ca/index.php/cjs/article/view/40079","Jewish, Saint John, Society","2018","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","26","","","The End of the “Golden Years”","","","","","","","en","","","McGill","","","","","","/home/cvillami/Zotero/storage/ZH65BJ7Z/40079.html","","","Canada; ACJS; Canadian Jewish Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"838KB4SD","book","1975","Atlantic Jewish Council","[Journal] Shalom Magazine: Connecting the Atlantic Jewish Community","","","","","https://theajc.ca/shalom-magazine/","Jewish","1975","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","","","","","","","","","Atlantic Jewish Council","Halifax, NS","en","","","SJJHM","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4IIHETT9","book","1992","Berk Fuchs, Eta; Allardyce, Gilbert","Chosen: a Holocaust Memoir","","0-86492-131-4","","","","Jewish, Holocaust","1992","2022-01-19 18:33:30","2022-01-19 18:33:30","","","140","","","","","","","","","","Goose Lane Editions","Fredericton, NB","en","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q5LB35FF","book","1990","Beverley, James A.","Web of Error: An Analysis of the Views of Malcolm Ross","","978-0-88828-090-9","","","","Malcolm Ross, Judaism, Antisemitism, Holocaust denial","1990","2022-01-19 18:33:30","2022-01-19 18:33:30","","","18","","","","","Web of Error","","","","","Mount Allison University","Sackville, NB","","","","UNBSJ, Legislative Library, Fredericton","","","","","","","","","New Brunswick; Antisemitism; Holocaust, denial; Ross, Malcolm","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5XZHBZ5V","book","1995","Wright, Harold E.; Partridge Island & Harbour Heritage Inc.","Partridge Island: A Gateway to North America","","978-0-9691914-2-1","","","","Jewish","1995","2022-01-19 18:33:30","2022-01-19 18:33:30","","","71","","","","","","","","","","Partridge Island & Harbour Heritage","Saint John, NB","English","","","UNBF, Legislative Library, Fredericton","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EJ9YBFD5","book","1981","Weinfeld, Morton; Shaffir, William; Cotler, Irwin","The Canadian Jewish Mosaic","","","","","","Jewish","1981","2022-01-19 18:33:30","2022-01-19 18:33:30","","","511","","","","","","","","","","J. Wiley","Toronto, ON","English","","","UNBF","","","","Google-Books-ID: t_8UAAAAYAAJ","","","https://books.google.ca/books?id=t_8UAAAAYAAJ","","Canada; History / Canada / General; History / Jewish; Jews; Jews - Canada; Jews Canada; Judaism; Juifs - Canada; Religion / Judaism / General; Social Science / Discrimination & Race Relations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9SYJJ2X2","journalArticle","2015","Biggs-Craft, Katherine","From the End to the Beginning: Archiving the History of a Small Jewish Community","Canadian Jewish Studies / Études juives canadiennes","","1916-0925","10.25071/1916-0925.39941","https://cjs.journals.yorku.ca/index.php/cjs/article/view/39941","Jewish, Archives","2015","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","23","","","From the End to the Beginning","","","","","","","en","","","McGill","","","","","","/home/cvillami/Zotero/storage/GA7AELQH/39941.html","","","Canada; ACJS; Canadian Jewish Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DPDT74GW","journalArticle","1994","Chouinard, Craig","A Tale of Two Synagogues: Culture, Conflict and Consolidation in the Jewish Community of Saint John, 1906-1919","Canadian Jewish Studies / Études juives canadiennes","","1916-0925","","https://cjs.journals.yorku.ca/index.php/cjs/article/view/19784","Jewish, Society","1994","2022-01-19 18:33:30","2022-01-19 18:33:30","","1-19","","","2","","","A Tale of Two Synagogues","","","","","","","en","","","McGill","","","","","","/home/cvillami/Zotero/storage/WEWVK6MC/19784.html","","","Canada; ACJS; Canadian Jewish Studies","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BNS6LLDM","book","2004","Eker, Glen; Pekilis, Deborah; Ontario Genealogical Society","Index of Jews Resident in New Brunswick, Nova Scotia and Prince Edward Island According to the 1861 to 1901 Censuses of Canada","","978-0-7779-2138-8 978-0-7779-2143-2","","","http://nlc-bnc.ca/obj/g4/1/0777921383_3366tc.pdf","Jewish, Demographics","2004","2022-01-19 18:33:30","2022-01-19 18:33:30","","","47","","","","","","","","","","Ontario Genealogical Society","Toronto, ON","English","","","UNBF","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"N54JJ7HT","journalArticle","1993","Étienne, Natania","Expérience d'une juive francophone vivant au Nouveau-Brunswick","Éducation et francophonie","","","","","Jewish","1993","2022-01-19 18:33:30","2022-01-19 18:33:30","","52-55","","1","21","","","","","","","","","","","","","UdeM, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L2J955VS","book","1981","Lazar, M. M.; Medjuk, Sheva","Jews on the Fringe: The Development of the Jewish Community of Atlantic Canada","","","","","","Jewish","1981","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","","","","","","","","","International Education Centre, Saint Mary's University","Halifax, NS","","","","SMU","","","","","","/home/cvillami/Zotero/storage/PD6XND2J/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MV6H3XSA","journalArticle","1986","Babcock, Robert H.","A Jewish Immigrant in the Maritimes: The Memoirs of Max Vanger","Acadiensis","","00445851","","https://www-jstor-org.proxy.hil.unb.ca/stable/30302784","Jewish, Immigrants, Saint John","1986","2022-01-19 18:33:30","2022-01-19 18:33:30","","136-148","","1","16","","Acadiensis","A Jewish Immigrant in the Maritimes","","","","","","","","","","UNBF","","","","","","","https://login.proxy.hil.unb.ca/login?url=http://search.ebscohost.com/login.aspx?direct=true&db=ahl&AN=45782615&site=ehost-live&scope=site&scope=cite","","CANADA; SAINT John (N.B.); IMMIGRANTS; CANADIANS; JEWS; MEMOIRS; Nova Scotia (Amherst); RUSSIANS; Vanger, Max","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6XELBSA2","book","1990","Feffer, A. D.","My Shtetl Drobin: A Saga of a Survivor","","","","","","Jewish","1990","2022-01-19 18:33:30","2022-01-19 18:33:30","","","161","","","","","","","","","","N.p.","[Toronto, ON]","English","","","UofT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I5N72ENQ","book","2020","Levine, Allan G.","Seeking the Fabled City : the Canadian Jewish Experience","","978-0-7710-4807-4","","","","Jewish","2020","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","","","","","","","","","McClelland & Stewart","Toronto, ON","","","","LAC","","","","","","/home/cvillami/Zotero/storage/4I88AP2E/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3V2BNFMX","thesis","1994","Loughery, Sharon M.","Ethnic Retention of an Aging Urban Jewish Community in Saint John, New Brunswick","","","","","","Jewish","1994","2022-01-19 18:33:30","2022-01-19 18:33:30","","","300","","","","","","","","","","University of New Brunswick","Fredericton,NB","English","","M.A.","UNBF","","","","","<p>279 leaves : illustrations ; 29 cm</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G4ZEDWW6","book","2014","Unger, Israel; Gammon, Carolyn","The Unwritten Diary of Israel Unger","","","","","","Jewish","2014","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","","","","","","","","","Wilfred Laurier U.P.","Montreal, QC","","","","UNBF, Legislative Library, Fredericton, MtA, Dalhousie","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Rev.","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Q22F9NWL","book","1971","Jacobson, Melvin","Minyan","","","","","","Jewish, Fiction","1971","2022-01-19 18:33:30","2022-01-19 18:33:30","","","159","","","","","","","","","","Eastern Press","Montreal, QC","English","","","UNBF, SJJHM, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RDNDMMEE","bookSection","1981","Medjuck, Sheva; Lazar, Marty","Existence on the Fringe: The Jews of Atlantic Canada","The Canadian Jewish Mosaic","","","","","Jewish","1981","2022-01-19 18:33:30","2022-01-19 18:33:30","","241-258","","","","","","","","","","","John Wiley and Sons","Toronto, ON","","","","UNBF, UNBSJ, MtA","","","","","","","","","","Weinfeld, M.; Shafir, W.; Cotler, I.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C8MI6X7P","book","1993","Rosenberg, Louis","Canada's Jews: A Social and Economic Study of Jews in Canada in the 1930s","","978-0-7735-0997-9","","","https://www-deslibris-ca.proxy.hil.unb.ca/ID/400984","Jewish","1993","2022-01-19 18:33:30","2022-01-19 18:33:30","","","","","","","","","","","","","McGill-Queen's U.P.","Kingston, ON","","","","MtA","","","","","","/home/cvillami/Zotero/storage/TM6TJBM9/search.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZPVSGAW8","book","1926","Hart, Arthur D.","The Jew in Canada, a Complete Record of Canadian Jewry from the Days of the French Régime to the Present Time","","","","","","Jewish","1926","2022-01-19 18:33:30","2022-01-19 18:33:30","","","575","","","","","","","","","","Jewish Publications","Toronto & Montreal","English","","","McGill, Concordia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZKTURP8","book","1964","","History of B'nai B'rith in Eastern Canada","","","","","","Jewish","1964","2022-01-19 18:33:30","2022-01-19 18:33:30","","","118","","","","","","","","","","Apex","Montreal, QC","English","","","UNBF, Legislative Library, Fredericton, MtA, Acadia, Dalhousie","","","","","","/home/cvillami/Zotero/storage/SR7NLRNZ/History-of-Bnai-Brith-in-Eastern-Canada-Selick-Abel-ed.html","","","","Selick, Abel","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9NS7A76R","book","1986","Medjuck, Sheva","Jews of Atlantic Canada","","978-0-919519-83-1 978-0-919519-94-7","","","","Jewish","1986","2022-01-19 18:33:30","2022-01-19 18:33:30","","","127","","","","","","","","","","Breakwater","St. John's, NL","English","","","UNBF, UNBSJ, Legislative Library Fredericton, MtA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DZEVL88E","journalArticle","1960","Rosenberg, Louis","Some Aspects of the Historical Development of the Canadian Jewish Community","Publications of the American Jewish Historical Society","","0146-5511","","https://login.proxy.hil.unb.ca/login?url=https://www-proquest-com.proxy.hil.unb.ca/docview/1296076889?accountid=14611","Jewish","1960-12-01","2022-01-19 18:33:30","2022-01-19 18:33:30","","121–142","","2","50","","","","","","","","","","English","","","McGill","","","","","","","","","Ethnic Interests; History--History Of North And South America; Jewish Studies; Religions And Theology--Judaic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
